Date,Open,High,Low,Close,Adj Close,Volume,US Overdose Deaths
2020-01-06,36.83111953735352,37.00189971923828,36.71726989746094,36.88804626464844,31.13084983825684,15771951,3
2020-01-07,37.11574935913086,37.12523651123047,36.69829177856445,36.76470565795898,31.026758193969727,20108107,4
2020-01-08,36.774192810058594,37.21062469482422,36.76470565795898,37.05882263183594,31.27496719360352,16403507,3
2020-01-09,37.25806427001953,37.25806427001953,36.80265808105469,36.89753341674805,31.13885498046875,21971895,4
2020-01-10,36.9829216003418,37.5996208190918,36.97343444824219,37.466793060302734,31.61927032470703,21557357,3
2020-01-13,37.59013366699219,37.73244857788086,37.20113754272461,37.390892028808594,31.555213928222656,15392405,1
2020-01-14,37.40986633300781,38.02656555175781,37.286529541015625,38.0170783996582,32.08366394042969,20919160,4
2020-01-15,38.13093185424805,38.77609252929688,38.11195373535156,38.58633804321289,32.56407928466797,23925800,2
2020-01-16,38.700191497802734,38.70967864990234,38.25426864624024,38.52941131591797,32.51603698730469,16216422,2
2020-01-17,38.49146270751953,38.71916580200195,38.34914779663086,38.43453598022461,32.43596649169922,23083970,1
2020-01-21,38.31119537353516,38.57685089111328,38.13093185424805,38.27324676513672,32.299861907958984,23115696,1
2020-01-22,38.25426864624024,38.339656829833984,37.92219924926758,38.13093185424805,32.17975997924805,18097812,3
2020-01-23,38.13093185424805,38.73814010620117,38.074005126953125,38.62428665161133,32.59611129760742,27148510,3
2020-01-24,38.842506408691406,38.87096786499024,37.609107971191406,37.779884338378906,31.883495330810547,34143698,3
2020-01-27,37.390892028808594,38.35863494873047,37.23908996582031,38.10246658325195,32.155731201171875,31964026,4
2020-01-28,37.30550384521485,37.466793060302734,36.00569152832031,36.18595886230469,30.53834342956543,70202408,2
2020-01-29,36.16698455810547,36.41366195678711,35.62618637084961,35.65464782714844,30.08994674682617,34165726,5
2020-01-30,35.199241638183594,35.265655517578125,34.810245513916016,35.1707763671875,29.98479461669922,32316589,2
2020-01-31,35.04743957519531,35.531307220458984,35.00948715209961,35.332069396972656,30.12230491638184,33894005,8
2020-02-03,35.54079818725586,36.09108352661133,35.38899230957031,35.588233947753906,30.3406982421875,20875735,6
2020-02-04,36.129032135009766,36.28083419799805,35.70208740234375,35.75901412963867,30.48629379272461,31150865,4
2020-02-05,35.91081619262695,36.59392929077149,35.882354736328125,36.21442031860352,30.87454605102539,29443490,2
2020-02-06,36.47058868408203,36.52751541137695,36.08159255981445,36.29980850219727,30.94734764099121,21047748,2
2020-02-07,36.39468765258789,36.43263626098633,35.986717224121094,36.10057067871094,30.77748680114746,21903596,1
2020-02-10,36.25237274169922,36.26185989379883,35.7874755859375,35.87286376953125,30.58335494995117,19998385,1
2020-02-11,35.948768615722656,36.17647171020508,35.8254280090332,36.138519287109375,30.809844970703125,16027335,2
2020-02-12,36.138519287109375,36.2333984375,35.7874755859375,35.806453704833984,30.52674102783203,22944315,2
2020-02-13,35.65464782714844,35.65464782714844,35.0,35.0379524230957,29.87155532836914,22099745,1
2020-02-14,35.07590103149414,35.14231491088867,34.554080963134766,34.63946914672852,29.531827926635746,21006747,5
2020-02-18,34.67741775512695,34.7912712097168,34.411766052246094,34.45920181274414,29.37814140319824,17988513,5
2020-02-19,34.53510284423828,34.629981994628906,34.35483932495117,34.37381362915039,29.305347442626957,17750941,5
2020-02-21,33.92789459228516,33.98482131958008,33.709678649902344,33.88994216918945,28.892824172973636,32425256,4
2020-02-24,33.244781494140625,33.58633804321289,32.82732391357422,32.89373779296875,28.04351043701172,37969296,4
2020-02-25,32.90322494506836,32.96015167236328,31.9829216003418,32.191650390625,27.444944381713867,41878898,3
2020-02-26,32.48576736450195,33.40607070922852,32.27703857421875,32.94117736816406,28.083953857421875,47920005,3
2020-02-27,32.67552185058594,33.880455017089844,32.35293960571289,32.35293960571289,27.582448959350582,55444827,4
2020-02-28,31.774194717407227,32.20113754272461,30.863378524780277,31.70778083801269,27.032421112060547,66057447,5
2020-03-02,32.17267608642578,33.159393310546875,31.736242294311523,33.092979431152344,28.21337509155273,42034469,3
2020-03-03,33.37760925292969,33.946868896484375,32.12523651123047,32.542694091796875,27.74422645568848,46174475,4
2020-03-04,33.30170822143555,34.5920295715332,33.159393310546875,34.53510284423828,29.442852020263672,38712155,4
2020-03-05,33.82352828979492,34.326377868652344,33.35863494873047,33.64326477050781,28.68251609802246,35096303,4
2020-03-06,32.92219924926758,33.36812210083008,32.371917724609375,33.225807189941406,28.32661437988281,40931036,3
2020-03-09,31.74573135375977,32.91271209716797,31.461101531982425,32.03036117553711,27.307435989379883,43183856,2
2020-03-10,32.79886245727539,32.88425064086914,31.31878662109375,32.81783676147461,27.97879981994629,40548329,4
2020-03-11,32.03036117553711,32.14421463012695,30.03795051574707,30.521821975708008,26.02133560180664,65350213,2
2020-03-12,28.918405532836918,30.360530853271484,28.46299743652344,28.48197364807129,24.282264709472656,62731445,4
2020-03-13,29.667932510375977,31.195446014404297,28.68121337890625,31.034156799316406,26.45812225341797,60553038,3
2020-03-16,28.40607261657715,30.62618637084961,28.13092994689941,28.63377571105957,24.41168212890625,50995050,2
2020-03-17,30.01897430419922,30.977230072021484,29.02276992797852,30.5123348236084,26.01324462890625,54220606,4
2020-03-18,29.19354820251465,30.93927955627441,28.757116317749023,30.70208740234375,26.17501640319824,43884976,4
2020-03-19,30.569259643554688,30.59772300720215,28.47248649597168,28.861480712890625,24.605812072753903,59820929,4
2020-03-20,28.72865295410156,29.09867286682129,27.428842544555664,27.523719787597656,23.465307235717773,52488989,4
2020-03-23,27.286527633666992,28.064516067504883,26.45161247253418,27.03036117553711,23.044696807861328,52853041,1
2020-03-24,27.99810218811035,28.51043510437012,27.41935539245605,28.178367614746094,24.02342796325684,44466784,3
2020-03-25,27.988615036010746,29.14611053466797,27.51423072814941,28.225805282592773,24.06386947631836,44601275,2
2020-03-26,28.35863494873047,30.351043701171875,28.349145889282227,30.123340606689453,25.681610107421875,43269967,3
