,Open,High,Low,Close,Adj Close,Volume,US covid deaths
2021-01-05,105.41000366210938,107.0199966430664,104.62999725341795,106.5,93.12673950195312,6823800,19650.0
2021-01-06,104.75,107.19000244140624,104.18000030517578,105.58000183105467,92.32227325439452,11017500,19650.0
2021-01-07,106.11000061035156,107.05999755859376,105.56999969482422,106.70999908447266,93.31036376953124,8196000,19650.0
2021-01-08,106.83999633789062,107.52999877929688,105.76000213623048,107.2699966430664,93.80004119873048,5345900,19650.0
2021-01-11,107.06999969482422,109.55999755859376,107.06999969482422,109.0199966430664,95.3302993774414,6334200,21497.0
2021-01-12,109.22000122070312,110.77999877929688,109.12000274658205,109.77999877929688,95.9948501586914,6106900,21497.0
2021-01-13,109.8000030517578,113.41000366210938,109.6999969482422,112.4499969482422,98.32959747314452,9821300,21497.0
2021-01-14,110.6999969482422,112.69000244140624,109.5,111.62999725341795,98.75422668457033,8268800,21497.0
2021-01-15,111.1999969482422,111.55999755859376,109.4800033569336,110.5199966430664,97.7722625732422,9196200,21497.0
2021-01-19,111.25,112.30999755859376,110.26000213623048,112.18000030517578,99.24078369140624,7723800,23312.0
2021-01-20,112.91000366210938,113.0999984741211,111.47000122070312,112.62000274658205,99.63004302978516,6554600,23312.0
2021-01-21,112.62999725341795,112.75,110.76000213623048,111.26000213623048,98.42691040039062,5417000,23312.0
2021-01-22,110.6500015258789,111.5999984741211,109.4800033569336,110.86000061035156,98.07303619384766,5185500,23312.0
2021-01-25,109.7300033569336,111.2300033569336,109.20999908447266,110.5,97.75456237792967,6928200,22495.0
2021-01-26,111.3000030517578,111.3000030517578,108.55999755859376,108.8000030517578,96.25064849853516,5554600,22495.0
2021-01-27,106.27999877929688,106.6999969482422,102.58999633789062,102.79000091552734,90.9338607788086,11887900,22495.0
2021-01-28,104.0,105.13999938964844,103.11000061035156,104.20999908447266,92.19007110595705,8534300,22495.0
2021-01-29,104.0,104.48999786376952,101.80999755859376,102.4800033569336,90.65962982177734,9380400,22495.0
2021-02-01,103.0,103.88999938964844,101.86000061035156,102.3000030517578,90.50038146972656,7518200,22249.0
2021-02-02,102.87999725341795,104.30999755859376,102.5,103.47000122070312,91.53543090820312,10481300,22249.0
2021-02-03,106.1999969482422,107.56999969482422,104.01000213623048,106.9499969482422,94.6140365600586,12101900,22249.0
2021-02-04,106.87000274658205,108.87999725341795,105.25,108.52999877929688,96.01180267333984,9077800,22249.0
2021-02-05,109.62999725341795,110.2699966430664,108.44000244140624,108.7300033569336,96.188720703125,7251000,22249.0
2021-02-08,108.88999938964844,108.9800033569336,105.80999755859376,106.83999633789062,94.51673889160156,9199100,20100.0
2021-02-09,106.0,106.5,105.11000061035156,105.4000015258789,93.24281311035156,5506900,20100.0
2021-02-10,105.9800033569336,106.12999725341795,103.72000122070312,104.0500030517578,92.04853057861328,7446000,20100.0
2021-02-11,104.56999969482422,104.68000030517578,103.31999969482422,103.75,91.78314208984376,5090100,20100.0
2021-02-12,103.76000213623048,104.56999969482422,103.1500015258789,104.44000244140624,92.3935546875,3738400,20100.0
2021-02-16,105.33000183105467,106.19000244140624,104.0199966430664,104.1999969482422,92.18122100830078,5637300,19838.0
2021-02-17,104.6999969482422,106.75,104.1500015258789,106.29000091552734,94.03016662597656,6940400,19838.0
2021-02-18,105.31999969482422,106.61000061035156,105.20999908447266,106.05999755859376,93.8266830444336,5386600,19838.0
2021-02-19,106.2300033569336,106.6999969482422,104.91000366210938,105.01000213623048,92.89779663085938,6702400,19838.0
2021-02-22,104.66000366210938,107.68000030517578,104.2300033569336,107.05999755859376,94.71134948730467,10272500,14432.0
2021-02-23,106.97000122070312,107.5999984741211,105.95999908447266,106.2699966430664,94.0124740600586,7058600,14432.0
2021-02-24,106.0,109.44000244140624,105.5999984741211,108.69000244140624,96.15333557128906,7626200,14432.0
2021-02-25,108.4800033569336,109.3000030517578,107.06999969482422,107.33000183105467,94.95020294189452,6237600,14432.0
2021-02-26,107.68000030517578,108.58000183105467,105.36000061035156,107.73999786376952,95.31291198730467,9250000,14432.0
2021-03-01,108.52999877929688,109.20999908447266,108.06999969482422,108.41000366210938,95.90564727783205,4709500,13360.0
2021-03-02,108.8499984741211,109.37999725341795,107.80999755859376,107.8499984741211,95.41021728515624,5487000,13360.0
2021-03-03,106.86000061035156,107.13999938964844,105.45999908447266,106.70999908447266,94.40171813964844,7218700,13360.0
2021-03-04,106.5,107.75,104.9499969482422,105.6500015258789,93.4639892578125,7503700,13360.0
2021-03-05,106.01000213623048,106.98999786376952,104.06999969482422,106.6999969482422,94.3928680419922,7277800,13360.0
2021-03-08,106.8499984741211,108.16000366210938,105.8000030517578,106.11000061035156,93.87094116210938,6049400,10446.0
2021-03-09,106.4800033569336,108.69000244140624,106.44000244140624,106.79000091552734,94.47248077392578,6857500,10446.0
2021-03-10,107.38999938964844,108.36000061035156,107.0500030517578,108.0,95.54291534423828,5762600,10446.0
2021-03-11,108.12999725341795,108.62999725341795,107.33999633789062,107.87000274658205,95.42792510986328,4671400,10446.0
2021-03-12,107.8000030517578,108.58000183105467,107.37000274658205,108.22000122070312,95.737548828125,5341200,10446.0
2021-03-15,108.66999816894533,110.36000061035156,108.36000061035156,110.26000213623048,97.54225158691406,6642200,8559.0
2021-03-16,109.9499969482422,111.08000183105467,109.9000015258789,110.83999633789062,98.05535888671876,5570200,8559.0
2021-03-17,103.76000213623048,105.08999633789062,102.8000030517578,105.04000091552734,92.92433166503906,19445600,8559.0
2021-03-18,104.0,104.98999786376952,103.41999816894533,103.7699966430664,91.80081939697266,8675100,8559.0
2021-03-19,103.93000030517578,104.43000030517578,102.91999816894533,103.41999816894533,91.49119567871094,10899100,8559.0
2021-03-22,103.5,106.4000015258789,102.87999725341795,105.9000015258789,93.68514251708984,7627200,6264.0
2021-03-23,105.37000274658205,105.94000244140624,104.51000213623048,104.83999633789062,92.7474136352539,6111600,6264.0
2021-03-24,104.81999969482422,105.33000183105467,103.0500030517578,103.05999755859376,91.1727294921875,9420100,6264.0
2021-03-25,102.9000015258789,104.1500015258789,102.0500030517578,103.87999725341795,91.89812469482422,6281500,6264.0
2021-03-26,103.87000274658205,106.12000274658205,103.83999633789062,105.9800033569336,93.75592041015624,6596900,6264.0
2021-03-29,105.76000213623048,107.0,105.48999786376952,106.7300033569336,94.41941833496094,5472700,6111.0
2021-03-30,106.86000061035156,107.02999877929688,105.87000274658205,106.79000091552734,94.47248077392578,5354100,6111.0
2021-03-31,106.87999725341795,109.18000030517578,106.8000030517578,108.22000122070312,95.737548828125,9048000,6111.0
2021-04-01,108.91999816894533,108.9800033569336,107.31999969482422,108.5199966430664,96.0029525756836,5091700,6111.0
2021-04-05,109.08000183105467,109.08000183105467,105.4000015258789,106.13999938964844,93.8974609375,10584400,5352.0
2021-04-06,105.8499984741211,106.27999877929688,104.87999725341795,105.37999725341795,93.22513580322266,8522500,5352.0
2021-04-07,105.52999877929688,106.12999725341795,104.16999816894533,105.20999908447266,93.07473754882812,8037300,5352.0
2021-04-08,105.4000015258789,106.91999816894533,105.3499984741211,106.0999984741211,93.8620834350586,5881800,5352.0
2021-04-09,106.38999938964844,107.72000122070312,106.0500030517578,107.54000091552734,95.135986328125,5977500,5352.0
2021-04-12,107.81999969482422,108.56999969482422,107.36000061035156,108.25,95.76408386230467,5647500,4903.0
2021-04-13,108.02999877929688,108.36000061035156,107.02999877929688,108.22000122070312,95.737548828125,6165100,4903.0
2021-04-14,106.22000122070312,106.66999816894533,105.58000183105467,105.9000015258789,94.82423400878906,7766700,4903.0
2021-04-15,105.98999786376952,106.9499969482422,105.62000274658205,106.88999938964844,95.71068572998048,5730500,4903.0
2021-04-16,107.48999786376952,108.5500030517578,107.13999938964844,107.91000366210938,96.62401580810548,8207700,4903.0
2021-04-19,107.97000122070312,108.7300033569336,107.12000274658205,108.61000061035156,97.25079345703124,4542900,4875.0
2021-04-20,108.12000274658205,109.55999755859376,108.0500030517578,109.02999877929688,97.62687683105467,5411800,4875.0
2021-04-21,109.79000091552734,111.44000244140624,109.3499984741211,110.8000030517578,99.21175384521484,6181100,4875.0
2021-04-22,110.6500015258789,111.08999633789062,109.61000061035156,110.0500030517578,98.54019165039062,5046000,4875.0
2021-04-23,109.70999908447266,111.7699966430664,109.5500030517578,111.37999725341795,99.7310791015625,4611000,4875.0
2021-04-26,111.55999755859376,112.04000091552734,110.8499984741211,111.38999938964844,99.74002838134766,5202300,4721.0
2021-04-27,111.25,111.8499984741211,110.58000183105467,111.44000244140624,99.7848129272461,3522900,4721.0
2021-04-28,111.68000030517578,112.56999969482422,111.31999969482422,111.93000030517578,100.22355651855467,5116000,4721.0
2021-04-29,112.37999725341795,112.61000061035156,110.33000183105467,110.88999938964844,99.2923355102539,6766700,4721.0
2021-04-30,111.47000122070312,112.30999755859376,110.11000061035156,111.5,99.83855438232422,10575400,4721.0
2021-05-03,112.4000015258789,115.0999984741211,111.58999633789062,114.68000030517578,102.68594360351562,9138200,4493.0
2021-05-04,114.62000274658205,115.94000244140624,113.0500030517578,113.9000015258789,101.9875259399414,8151400,4493.0
2021-05-05,114.30999755859376,116.27999877929688,113.9499969482422,115.77999877929688,103.67091369628906,7021400,4493.0
2021-05-06,115.0,116.18000030517578,114.16000366210938,116.08000183105467,103.93952941894533,5803800,4493.0
2021-05-07,116.37999725341795,116.93000030517578,114.95999908447266,115.75,103.64404296875,6808200,4493.0
2021-05-10,116.37999725341795,117.1999969482422,115.97000122070312,116.22000122070312,104.06488800048828,7093300,4451.0
2021-05-11,115.4800033569336,116.56999969482422,114.37999725341795,114.88999938964844,102.87398529052734,5784600,4451.0
2021-05-12,114.8499984741211,116.0,114.44000244140624,114.95999908447266,102.9366683959961,6208300,4451.0
2021-05-13,115.5500030517578,117.1999969482422,115.01000213623048,116.5999984741211,104.40513610839844,6558200,4451.0
2021-05-14,117.36000061035156,117.58999633789062,116.37999725341795,116.43000030517578,104.25292205810548,6268500,4451.0
2021-05-17,116.7699966430664,117.70999908447266,116.55999755859376,116.88999938964844,104.6648178100586,6183200,3973.0
2021-05-18,116.11000061035156,117.9000015258789,115.31999969482422,117.20999908447266,104.95135498046876,8174900,3973.0
2021-05-19,116.45999908447266,116.5,114.37999725341795,115.8499984741211,103.73358917236328,6433600,3973.0
2021-05-20,115.33999633789062,117.33999633789062,115.12000274658205,117.11000061035156,104.86180877685548,5526100,3973.0
2021-05-21,117.5199966430664,118.27999877929688,116.05999755859376,116.12000274658205,103.97534942626952,5577800,3973.0
2021-05-24,116.58999633789062,116.80999755859376,115.58999633789062,115.91000366210938,103.78731536865234,4821300,3624.0
2021-05-25,115.97000122070312,116.0,114.19000244140624,114.55999755859376,102.57849884033205,6574200,3624.0
2021-05-26,114.52999877929688,114.73999786376952,113.76000213623048,114.6999969482422,102.703857421875,5802600,3624.0
2021-05-27,115.12000274658205,115.1999969482422,112.0199966430664,112.31999969482422,100.5727767944336,26406000,3624.0
2021-05-28,113.33000183105467,114.4800033569336,112.86000061035156,113.1999969482422,101.36073303222656,7104300,3624.0
2021-06-01,113.6999969482422,113.98999786376952,112.04000091552734,112.20999908447266,100.47428131103516,6846200,3534.0
2021-06-02,112.41000366210938,112.66000366210938,110.8499984741211,111.4000015258789,99.74901580810548,8100700,3534.0
2021-06-03,111.12000274658205,112.41000366210938,110.6500015258789,112.20999908447266,100.47428131103516,6286100,3534.0
2021-06-04,112.4000015258789,113.11000061035156,112.16000366210938,112.36000061035156,100.6085968017578,4255400,3534.0
2021-06-07,112.70999908447266,114.11000061035156,112.33000183105467,113.01000213623048,101.19061279296876,5570100,2675.0
2021-06-08,112.68000030517578,113.08999633789062,111.81999969482422,112.33999633789062,100.59069061279295,4114200,2675.0
2021-06-09,112.87999725341795,114.41999816894533,112.73999786376952,114.0,102.07707214355467,4884000,2675.0
2021-06-10,114.36000061035156,116.98999786376952,114.1500015258789,116.23999786376952,104.08279418945312,6263800,2675.0
2021-06-11,116.23999786376952,116.36000061035156,114.87000274658205,115.41999816894533,103.34854888916016,4471400,2675.0
2021-06-14,115.06999969482422,115.4800033569336,114.19000244140624,115.4000015258789,103.33065795898438,4427600,2624.0
2021-06-15,115.36000061035156,115.94000244140624,114.5199966430664,115.83000183105467,103.71568298339844,3590500,2624.0
2021-06-16,116.22000122070312,116.52999877929688,115.16999816894533,115.52999877929688,103.44705963134766,6670200,2624.0
2021-06-17,114.9800033569336,115.88999938964844,114.02999877929688,114.9000015258789,102.88294982910156,4172300,2624.0
2021-06-18,113.63999938964844,114.1999969482422,113.0500030517578,113.12000274658205,101.28911590576172,7415400,2624.0
2021-06-21,113.69000244140624,115.25,112.7699966430664,114.7300033569336,102.730712890625,4666100,1762.0
2021-06-22,114.48999786376952,115.27999877929688,113.87999725341795,114.6999969482422,102.703857421875,4359900,1762.0
2021-06-23,114.5500030517578,115.02999877929688,113.9499969482422,114.0,102.07707214355467,3837300,1762.0
2021-06-24,114.41999816894533,116.19000244140624,114.26000213623048,114.73999786376952,102.73966217041016,7712300,1762.0
2021-06-25,112.9000015258789,113.58999633789062,112.13999938964844,112.9800033569336,101.16374969482422,11709400,1762.0
2021-06-28,113.26000213623048,114.11000061035156,112.83999633789062,113.0,101.18165588378906,5141800,2101.0
2021-06-29,112.6500015258789,112.75,111.61000061035156,112.3000030517578,100.55487060546876,5795100,2101.0
2021-06-30,112.20999908447266,112.91999816894533,111.62999725341795,112.63999938964844,100.85931396484376,5042600,2101.0
2021-07-01,112.9499969482422,114.5500030517578,112.88999938964844,114.26000213623048,102.30988311767578,5306900,2101.0
2021-07-02,114.5199966430664,115.48999786376952,113.88999938964844,115.16999816894533,103.12469482421876,5719500,2101.0
2021-07-06,115.16999816894533,115.9000015258789,114.7699966430664,115.7300033569336,103.62615203857422,7172100,1717.0
2021-07-07,115.91000366210938,116.97000122070312,115.30999755859376,116.75,104.5394515991211,6695100,1717.0
2021-07-08,115.76000213623048,116.80999755859376,115.68000030517578,116.3499984741211,104.18128967285156,3948800,1717.0
2021-07-09,116.3000030517578,117.33000183105467,116.11000061035156,116.58000183105467,104.38723754882812,4823400,1717.0
2021-07-12,116.8000030517578,118.3499984741211,116.62000274658205,117.62999725341795,105.32742309570312,8148400,1509.0
2021-07-13,117.58999633789062,118.08999633789062,116.69000244140624,117.91000366210938,105.57815551757812,6540300,1509.0
2021-07-14,116.87000274658205,117.5500030517578,116.38999938964844,117.36000061035156,106.25717163085938,6543400,1509.0
2021-07-15,116.80999755859376,117.48999786376952,115.75,117.18000030517578,106.09420776367188,4544600,1509.0
2021-07-16,117.91000366210938,118.33000183105467,116.91999816894533,117.5,106.3839340209961,6826100,1509.0
2021-07-19,116.66999816894533,117.0,113.73999786376952,115.41999816894533,104.50071716308594,6762000,1931.0
2021-07-20,115.5500030517578,117.7300033569336,115.45999908447266,116.0500030517578,105.07111358642578,5581400,1931.0
2021-07-21,116.63999938964844,117.06999969482422,115.79000091552734,116.98999786376952,105.92218017578124,4133800,1931.0
2021-07-22,116.63999938964844,117.91000366210938,116.38999938964844,117.54000091552734,106.42015838623048,6257000,1931.0
2021-07-23,117.9800033569336,118.66999816894533,117.56999969482422,118.19000244140624,107.00865936279295,4411100,1931.0
2021-07-26,118.12999725341795,118.47000122070312,117.2699966430664,117.79000091552734,106.64649200439452,3730100,2084.0
2021-07-27,117.79000091552734,118.3000030517578,116.76000213623048,117.95999908447266,106.8004150390625,3773100,2084.0
2021-07-28,117.62999725341795,118.93000030517578,117.3000030517578,118.5500030517578,107.33460998535156,5650400,2084.0
2021-07-29,119.02999877929688,119.12999725341795,118.1500015258789,118.87000274658205,107.62432861328124,4632200,2084.0
2021-07-30,119.0,119.1500015258789,116.12000274658205,116.3000030517578,105.2974624633789,9017200,2084.0
2021-08-02,116.88999938964844,117.23999786376952,115.41000366210938,115.4499969482422,104.5278778076172,9245500,2927.0
2021-08-03,115.66999816894533,116.30999755859376,114.88999938964844,116.25,105.252197265625,5902700,2927.0
2021-08-04,115.77999877929688,116.5199966430664,114.91000366210938,115.08000183105467,104.19287872314452,4602000,2927.0
2021-08-05,115.12999725341795,115.55999755859376,114.4499969482422,115.12000274658205,104.2291030883789,5132400,2927.0
2021-08-06,115.26000213623048,115.5500030517578,114.43000030517578,114.4499969482422,103.62247467041016,5340400,2927.0
2021-08-09,114.58000183105467,115.19000244140624,113.73999786376952,114.05999755859376,103.26937866210938,5277900,4453.0
2021-08-10,114.1999969482422,115.02999877929688,112.91999816894533,114.81999969482422,103.9574737548828,5120800,4453.0
2021-08-11,115.16000366210938,115.33999633789062,113.5500030517578,113.72000122070312,102.96154022216795,6840400,4453.0
2021-08-12,113.95999908447266,115.7300033569336,113.91000366210938,115.63999938964844,104.69991302490234,4863600,4453.0
2021-08-13,115.81999969482422,116.76000213623048,115.6999969482422,116.4800033569336,105.46044158935548,4416400,4453.0
2021-08-16,117.0,118.62000274658205,116.70999908447266,118.41000366210938,107.20784759521484,8180500,5637.0
2021-08-17,118.08000183105467,119.73999786376952,118.0,119.66000366210938,108.339599609375,6551700,5637.0
2021-08-18,119.16999816894533,119.91999816894533,117.18000030517578,117.29000091552734,106.19380950927734,5586900,5637.0
2021-08-19,116.20999908447266,118.95999908447266,116.20999908447266,117.93000030517578,106.77326202392578,6145200,5637.0
2021-08-20,118.0999984741211,119.47000122070312,117.6500015258789,118.81999969482422,107.57906341552734,4112500,5637.0
2021-08-23,119.8000030517578,120.4499969482422,119.22000122070312,119.36000061035156,108.06797790527344,4748300,8055.0
2021-08-24,119.72000122070312,119.72000122070312,118.41999816894533,119.68000030517578,108.35769653320312,3831500,8055.0
2021-08-25,119.86000061035156,121.4000015258789,118.87000274658205,120.4000015258789,109.00958251953124,5241100,8055.0
2021-08-26,120.86000061035156,121.25,120.1500015258789,120.4000015258789,109.00958251953124,5035400,8055.0
2021-08-27,120.33999633789062,120.63999938964844,119.41999816894533,119.58000183105467,108.26715850830078,4279900,8055.0
2021-08-30,119.83999633789062,120.9000015258789,119.54000091552734,120.56999969482422,109.16349029541016,3260900,10183.0
2021-08-31,120.83000183105467,121.16999816894533,120.02999877929688,120.77999877929688,109.35363006591795,6021800,10183.0
2021-09-01,121.0,121.52999877929688,106.0999984741211,112.2699966430664,101.64871978759766,50943200,10183.0
2021-09-02,113.5500030517578,113.73999786376952,110.81999969482422,112.0199966430664,101.42237091064452,14719200,10183.0
2021-09-03,111.18000030517578,112.06999969482422,111.0199966430664,111.62000274658205,101.06022644042967,5364800,10183.0
2021-09-07,110.4499969482422,111.56999969482422,108.31999969482422,109.02999877929688,98.71524810791016,12694200,11709.0
2021-09-08,108.05999755859376,110.9000015258789,107.72000122070312,110.36000061035156,99.91941833496094,10823200,11709.0
2021-09-09,109.44000244140624,109.73999786376952,107.1999969482422,107.2699966430664,97.12174987792967,10337100,11709.0
2021-09-10,107.4800033569336,108.31999969482422,106.36000061035156,106.68000030517578,96.58756256103516,7620100,11709.0
2021-09-13,107.38999938964844,108.7699966430664,106.80999755859376,107.4800033569336,97.31187438964844,7398900,12085.0
2021-09-14,107.98999786376952,108.06999969482422,106.25,106.4800033569336,96.40648651123048,6102700,12085.0
2021-09-15,106.58999633789062,108.8000030517578,106.02999877929688,107.7699966430664,97.5744400024414,7444300,12085.0
2021-09-16,108.23999786376952,108.75,106.52999877929688,108.08000183105467,97.8551025390625,5821800,12085.0
2021-09-17,107.5,108.25,107.0999984741211,107.7300033569336,97.5382308959961,14157200,12085.0
2021-09-20,106.0999984741211,107.48999786376952,105.55999755859376,106.4000015258789,96.33404541015624,7103400,13590.0
2021-09-21,106.25,107.41000366210938,106.1999969482422,107.1500015258789,97.01309204101562,6400400,13590.0
2021-09-22,107.01000213623048,107.58000183105467,105.93000030517578,106.41000366210938,96.34310150146484,6319100,13590.0
2021-09-23,106.98999786376952,108.2699966430664,106.6500015258789,107.36000061035156,97.20323944091795,5847800,13590.0
2021-09-24,106.87000274658205,108.0500030517578,106.44000244140624,107.06999969482422,96.940673828125,5836100,13590.0
2021-09-27,107.12999725341795,108.63999938964844,107.0199966430664,107.72000122070312,97.5291748046875,4969600,13384.0
2021-09-28,107.62000274658205,108.62000274658205,107.04000091552734,107.33999633789062,97.18512725830078,6445600,13384.0
2021-09-29,107.8499984741211,109.58000183105467,107.4800033569336,108.83999633789062,98.54322052001952,6270100,13384.0
2021-09-30,109.1999969482422,110.41999816894533,107.77999877929688,107.87000274658205,97.66497802734376,7886400,13384.0
2021-10-01,108.25,109.69000244140624,106.87000274658205,109.08999633789062,98.76956939697266,8611500,13384.0
2021-10-04,108.83999633789062,110.1999969482422,107.69000244140624,108.7300033569336,98.4436264038086,9779200,12992.0
2021-10-05,109.38999938964844,110.58000183105467,109.0999984741211,109.51000213623048,99.14983367919922,7146900,12992.0
2021-10-06,109.3000030517578,109.66999816894533,108.1500015258789,109.31999969482422,98.9778060913086,5710300,12992.0
2021-10-07,109.77999877929688,111.79000091552734,109.55999755859376,110.87000274658205,100.38116455078124,7842600,12992.0
2021-10-08,111.0500030517578,111.75,110.63999938964844,111.18000030517578,100.66183471679688,5019800,12992.0
2021-10-11,111.13999938964844,111.4000015258789,110.27999877929688,110.33999633789062,99.90129852294922,4613800,11684.0
2021-10-12,110.12000274658205,110.26000213623048,108.16000366210938,108.56999969482422,98.29875183105467,6305800,11684.0
2021-10-13,108.58999633789062,109.04000091552734,108.0,108.52999877929688,98.26253509521484,5471100,11684.0
2021-10-14,107.95999908447266,108.98999786376952,107.8000030517578,108.91000366210938,99.80205535888672,7289500,11684.0
2021-10-15,109.1500015258789,109.95999908447266,109.08000183105467,109.33000183105467,100.18692016601562,4634500,11684.0
2021-10-18,108.98999786376952,108.98999786376952,107.08999633789062,107.43000030517578,98.44583129882812,7949400,10462.0
2021-10-19,107.75,108.06999969482422,106.86000061035156,107.4499969482422,98.46414947509766,4614900,10462.0
2021-10-20,107.5,109.11000061035156,107.5,108.41000366210938,99.34386444091795,5626800,10462.0
2021-10-21,108.41000366210938,108.9499969482422,107.1500015258789,108.76000213623048,99.66458892822266,4811800,10462.0
2021-10-22,108.66999816894533,109.22000122070312,108.30999755859376,109.13999938964844,100.0128173828125,4614400,10462.0
2021-10-25,109.08000183105467,109.13999938964844,107.75,108.5,99.42633056640624,5697400,11091.0
2021-10-26,108.80999755859376,109.58000183105467,108.1999969482422,109.48999786376952,100.3335418701172,5047400,11091.0
2021-10-27,109.58000183105467,109.72000122070312,108.16999816894533,108.4000015258789,99.3346939086914,4875300,11091.0
2021-10-28,108.38999938964844,109.9000015258789,108.1999969482422,109.66999816894533,100.49848175048828,5193300,11091.0
2021-10-29,112.08999633789062,114.91999816894533,111.41999816894533,114.66999816894533,105.08035278320312,16545000,11091.0
2021-11-01,115.25,115.72000122070312,113.56999969482422,114.80999755859376,105.2086410522461,7096800,8915.0
2021-11-02,115.25,117.69000244140624,115.16000366210938,116.52999877929688,106.78479766845705,10357800,8915.0
2021-11-03,116.52999877929688,117.61000061035156,116.23999786376952,117.56999969482422,107.73782348632812,6186900,8915.0
2021-11-04,117.56999969482422,117.72000122070312,116.33000183105467,117.05999755859376,107.27046966552734,4912200,8915.0
2021-11-05,116.7300033569336,117.31999969482422,115.5,117.18000030517578,107.38043975830078,4635800,8915.0
2021-11-08,117.1999969482422,117.4499969482422,115.77999877929688,116.05999755859376,106.3541030883789,7015000,7407.0
2021-11-09,116.23999786376952,116.58999633789062,115.41000366210938,115.61000061035156,105.94173431396484,3146800,7407.0
2021-11-10,115.4000015258789,117.0999984741211,115.38999938964844,116.75,106.98639678955078,4981100,7407.0
2021-11-11,116.94000244140624,117.48999786376952,116.29000091552734,116.62999725341795,106.87643432617188,3120900,7407.0
2021-11-12,117.4000015258789,117.4000015258789,116.43000030517578,116.97000122070312,107.18800354003906,2740300,7407.0
2021-11-15,116.9499969482422,117.8000030517578,116.22000122070312,116.83999633789062,107.06887817382812,3941000,7529.0
2021-11-16,116.61000061035156,117.47000122070312,116.33999633789062,116.41999816894533,106.68399810791016,3476400,7529.0
2021-11-17,116.5999984741211,117.62000274658205,116.25,117.3499984741211,107.53622436523438,4361500,7529.0
2021-11-18,117.41000366210938,118.37000274658205,116.63999938964844,117.06999969482422,107.2796401977539,3160300,7529.0
2021-11-19,117.62999725341795,117.8000030517578,115.86000061035156,116.23999786376952,106.5190658569336,5885800,7529.0
2021-11-22,115.9499969482422,117.33999633789062,115.01000213623048,115.6500015258789,105.9783935546875,3975800,10276.0
2021-11-23,116.55999755859376,119.33000183105467,116.1500015258789,118.87999725341795,108.93827056884766,8948300,10276.0
2021-11-24,118.68000030517578,119.23999786376952,118.08000183105467,118.66000366210938,108.73667907714844,5792800,10276.0
2021-11-26,117.61000061035156,118.11000061035156,115.83000183105467,116.51000213623048,106.76647186279295,5016700,10276.0
2021-11-29,116.83000183105467,117.91999816894533,116.58000183105467,116.88999938964844,107.11469268798828,4372500,5690.0
2021-11-30,116.68000030517578,116.79000091552734,115.0999984741211,115.27999877929688,105.63933563232422,8172100,5690.0
2021-12-01,115.77999877929688,118.9800033569336,115.61000061035156,115.91000366210938,106.2166519165039,6287500,5690.0
2021-12-02,116.25,117.5999984741211,115.5999984741211,116.87000274658205,107.09636688232422,4919800,5690.0
2021-12-03,117.73999786376952,119.0,117.0,118.8499984741211,108.91078186035156,6428100,5690.0
2021-12-06,119.62999725341795,122.4499969482422,119.20999908447266,121.3499984741211,111.20171356201172,8939900,8304.0
2021-12-07,121.9800033569336,122.13999938964844,121.0,121.51000213623048,111.34833526611328,6123300,8304.0
2021-12-08,121.95999908447266,122.44000244140624,120.75,121.87000274658205,111.67822265625,5278100,8304.0
2021-12-09,122.20999908447266,124.45999908447266,122.0999984741211,124.1500015258789,113.76754760742188,8082300,8304.0
2021-12-10,123.72000122070312,126.01000213623048,123.72000122070312,125.47000122070312,114.9771728515625,7059500,8304.0
2021-12-13,125.1999969482422,127.73999786376952,125.1999969482422,126.51000213623048,115.93019104003906,7834200,8586.0
2021-12-14,125.6999969482422,127.8499984741211,125.37999725341795,127.29000091552734,116.64496612548828,6381400,8586.0
2021-12-15,128.25,130.77999877929688,127.5999984741211,130.22999572753906,119.33909606933594,9585600,8586.0
2021-12-16,130.10000610351562,133.27999877929688,129.91000366210938,131.77999877929688,120.75946807861328,9569000,8586.0
2021-12-17,130.83999633789062,131.02000427246094,129.3699951171875,129.52999877929688,118.6976318359375,12631100,8586.0
2021-12-20,128.50999450683594,131.38999938964844,128.22999572753906,130.86000061035156,119.9164047241211,7119200,9065.0
2021-12-21,131.22999572753906,131.35000610351562,129.14999389648438,129.9499969482422,119.08251953125,6085900,9065.0
2021-12-22,129.91000366210938,132.5800018310547,129.77999877929688,132.0500030517578,121.00688934326172,7070900,9065.0
2021-12-23,132.3300018310547,133.77000427246094,132.1699981689453,133.08999633789062,121.95992279052734,5702300,9065.0
2021-12-27,133.19000244140625,134.47999572753906,133.16000366210938,134.41000366210938,123.16951751708984,4436800,11001.0
2021-12-28,134.5500030517578,135.25999450683594,133.74000549316406,134.38999938964844,123.15119934082033,4237200,11001.0
2021-12-29,134.61000061035156,135.8699951171875,134.0800018310547,135.36000061035156,124.04007720947266,5594300,11001.0
2021-12-30,135.75,136.8300018310547,135.6300048828125,135.92999267578125,124.5624008178711,6354300,11001.0
2021-12-31,136.0399932861328,136.2100067138672,135.3000030517578,135.39999389648438,124.07673645019533,3963400,11001.0
2022-01-03,135.41000366210938,135.6999969482422,133.50999450683594,135.4199981689453,124.09508514404295,6839800,9146.0
2022-01-04,135.3300018310547,136.22000122070312,134.3800048828125,135.16000366210938,123.8568115234375,6298300,9146.0
2022-01-05,135.0,138.14999389648438,135.0,135.8699951171875,124.50740814208984,7724900,9146.0
