Date,Open,High,Low,Close,Adj Close,Volume,US Overdose Deaths
2020-01-06,94.66999816894533,95.43000030517578,94.63999938964844,95.43000030517578,81.43850708007812,1487600,3
2020-01-07,95.08999633789062,95.08999633789062,94.43000030517578,94.4800033569336,80.62779998779297,1150200,4
2020-01-08,94.48999786376952,94.87999725341795,94.3499984741211,94.4800033569336,80.62779998779297,982100,3
2020-01-09,94.86000061035156,95.13999938964844,94.62000274658205,94.7699966430664,80.87527465820312,768200,4
2020-01-10,94.45999908447266,94.4800033569336,93.79000091552734,93.86000061035156,80.09870147705078,1706900,3
2020-01-13,93.91999816894533,93.9800033569336,93.47000122070312,93.70999908447266,79.97069549560547,1582700,1
2020-01-14,94.08999633789062,94.4800033569336,93.9800033569336,94.37999725341795,80.5424575805664,1084000,4
2020-01-15,94.83000183105467,95.11000061035156,94.55999755859376,94.5999984741211,80.73019409179688,1546600,2
2020-01-16,95.06999969482422,95.12000274658205,94.7300033569336,95.0999984741211,81.15689849853516,1441100,2
2020-01-17,95.72000122070312,96.05999755859376,95.4000015258789,95.93000030517578,81.86520385742188,1854700,1
2020-01-21,95.63999938964844,95.97000122070312,95.18000030517578,95.19000244140624,81.23370361328125,2616700,1
2020-01-22,95.31999969482422,95.48999786376952,94.70999908447266,95.20999908447266,81.25076293945312,2763000,3
2020-01-23,95.08999633789062,95.16999816894533,94.4499969482422,94.91999816894533,81.00328063964844,2122800,3
2020-01-24,95.0,95.20999908447266,93.6500015258789,93.87000274658205,80.10723114013672,5575300,3
2020-01-27,93.0500030517578,94.04000091552734,92.95999908447266,93.6999969482422,79.96215057373047,1410100,4
2020-01-28,94.48999786376952,95.72000122070312,94.38999938964844,95.54000091552734,81.53238677978516,2442200,2
2020-01-29,96.2300033569336,96.77999877929688,95.63999938964844,95.73999786376952,81.70306396484375,3156700,5
2020-01-30,95.61000061035156,95.91999816894533,95.04000091552734,95.91999816894533,81.85667419433594,1849800,2
2020-01-31,95.1500015258789,95.33000183105467,94.20999908447266,94.51000213623048,80.65340423583984,2067100,8
2020-02-03,94.33999633789062,94.83999633789062,94.1500015258789,94.25,80.4315185546875,1615100,6
2020-02-04,94.45999908447266,95.33999633789062,94.41000366210938,95.0999984741211,81.15689849853516,1312800,4
2020-02-05,96.62999725341795,96.63999938964844,96.02999877929688,96.37000274658205,82.2406997680664,2897100,2
2020-02-06,96.25,97.0,96.02999877929688,96.95999908447266,82.74419403076172,2116800,2
2020-02-07,96.63999938964844,96.83999633789062,95.73999786376952,95.83000183105467,81.77986907958984,1586700,1
2020-02-10,96.16999816894533,97.4499969482422,96.11000061035156,97.41999816894533,83.1367416381836,1455000,1
2020-02-11,97.81999969482422,98.29000091552734,97.77999877929688,98.2300033569336,83.82799530029297,1862300,2
2020-02-12,98.33999633789062,99.83999633789062,97.73999786376952,99.01000213623048,84.4936294555664,3000200,2
2020-02-13,97.88999938964844,98.2699966430664,97.7300033569336,97.7699966430664,83.43543243408203,1676100,1
2020-02-14,97.70999908447266,97.81999969482422,97.2699966430664,97.62999725341795,83.31594848632812,1058200,5
2020-02-18,96.97000122070312,97.47000122070312,96.94000244140624,97.1999969482422,82.94900512695312,1130800,5
2020-02-19,97.36000061035156,97.66000366210938,97.19000244140624,97.22000122070312,82.96607208251953,1331600,5
2020-02-21,96.19000244140624,96.95999908447266,95.97000122070312,96.76000213623048,82.57351684570312,1452600,4
2020-02-24,92.72000122070312,93.66999816894533,89.97000122070312,90.08000183105467,76.8729019165039,4167900,4
2020-02-25,90.56999969482422,90.62999725341795,87.45999908447266,87.94999694824219,75.05519104003906,7630900,3
2020-02-26,88.58999633789062,89.37000274658203,86.86000061035156,87.11000061035156,74.3383560180664,5514300,3
2020-02-27,86.75,88.37999725341797,85.97000122070312,86.0199966430664,73.40815734863281,4530900,4
2020-02-28,83.93000030517578,84.80999755859375,83.05000305175781,83.95999908447266,71.65018463134766,4826000,5
2020-03-02,85.5999984741211,87.16000366210938,84.52999877929688,86.87000274658203,74.13353729248047,3202300,3
2020-03-03,85.73999786376953,86.6500015258789,83.20999908447266,83.62000274658203,73.94959259033203,2425900,4
2020-03-04,86.69999694824219,87.87000274658203,85.77999877929688,87.6500015258789,77.51354217529297,2416500,4
2020-03-05,85.43000030517578,86.3499984741211,85.05000305175781,85.80999755859375,75.88632202148438,2388900,4
2020-03-06,84.33000183105469,85.83000183105469,83.97000122070312,85.72000122070312,75.80673217773438,5624700,3
2020-03-09,82.94999694824219,83.7699966430664,80.52999877929688,81.45999908447266,72.03939056396484,5811000,2
2020-03-10,84.95999908447266,85.55999755859375,82.2699966430664,84.94999694824219,75.12577819824219,5580300,4
2020-03-11,83.27999877929688,83.63999938964844,81.55999755859375,82.13999938964844,72.6407470703125,2626200,2
2020-03-12,76.19000244140625,77.97000122070312,72.16000366210938,74.06999969482422,65.50402069091797,5738000,4
2020-03-13,79.20999908447266,79.69000244140625,73.80999755859375,79.61000061035156,70.4033432006836,4352400,3
2020-03-16,70.06999969482422,76.16000366210938,69.18000030517578,73.13999938964844,64.68157958984375,5888200,2
