,Open,High,Low,Close,Adj Close,Volume,US covid deaths
2020-02-20,148.61000061035156,149.3800048828125,147.39999389648438,148.3699951171875,132.23817443847656,7464700,0.0
2020-02-21,148.08999633789062,150.24000549316406,147.5399932861328,149.92999267578125,133.62857055664062,7776800,0.0
2020-02-24,146.5,149.0,145.25,145.91000366210938,130.87489318847656,10588900,0.0
2020-02-25,145.99000549316406,146.75,143.8300018310547,144.64999389648438,129.74472045898438,10529000,0.0
2020-02-26,145.35000610351562,146.22000122070312,143.58999633789062,143.67999267578125,128.87469482421875,10093800,0.0
2020-02-27,142.55999755859375,144.77000427246094,138.9499969482422,139.1199951171875,124.78459167480467,12566700,0.0
2020-02-28,135.36000061035156,137.2899932861328,130.82000732421875,134.47999572753906,120.62268829345705,19820300,0.0
2020-03-02,134.77999877929688,140.1300048828125,134.00999450683594,140.02000427246094,125.59183502197266,11508200,1.0
2020-03-03,140.0,140.99000549316406,133.10000610351562,135.58999633789062,121.6183090209961,13662500,1.0
2020-03-04,137.67999267578125,143.63999938964844,137.13999938964844,143.47999572753906,128.69528198242188,10560500,1.0
2020-03-05,140.8000030517578,142.67999267578125,139.83999633789062,142.00999450683594,127.3767547607422,11339200,1.0
2020-03-06,138.47999572753906,143.00999450683594,137.41000366210938,142.02999877929688,127.39470672607422,12239100,1.0
2020-03-09,136.3300018310547,139.67999267578125,134.89999389648438,136.44000244140625,122.3807144165039,13848600,18.0
2020-03-10,139.97000122070312,141.9499969482422,134.22999572753906,141.63999938964844,127.04492950439452,12698100,18.0
2020-03-11,138.08999633789062,138.75,131.5,131.8000030517578,118.21882629394533,17763400,18.0
2020-03-12,127.30999755859376,133.75999450683594,124.5,125.41000366210938,112.4873046875,21539200,18.0
2020-03-13,129.32000732421875,134.9199981689453,124.6500015258789,134.2899932861328,120.45228576660156,20084200,18.0
2020-03-16,123.56999969482422,133.75999450683594,122.43000030517578,127.12999725341795,114.03004455566406,18877900,50.0
2020-03-17,128.5500030517578,136.77000427246094,127.80999755859376,136.58999633789062,122.5152587890625,18911800,50.0
2020-03-18,131.02000427246094,135.6699981689453,128.7100067138672,134.9600067138672,121.0532455444336,17521100,50.0
2020-03-19,134.99000549316406,134.99000549316406,126.1500015258789,127.0500030517578,113.9582977294922,18482300,50.0
2020-03-20,126.83000183105467,127.44000244140624,118.12999725341795,119.88999938964844,107.53609466552734,19785100,50.0
2020-03-23,117.0,118.55999755859376,109.16000366210938,111.13999938964844,99.6877212524414,20815200,305.0
2020-03-24,118.76000213623048,119.6500015258789,113.86000061035156,119.18000030517578,106.89924621582033,17604800,305.0
2020-03-25,118.91000366210938,123.95999908447266,116.6999969482422,119.4000015258789,107.09660339355467,13986100,305.0
2020-03-26,120.56999969482422,127.0999984741211,120.37999725341795,126.56999969482422,113.52775573730467,15066800,305.0
2020-03-27,121.6500015258789,127.62000274658205,120.58000183105467,123.16000366210938,110.4691390991211,12133200,305.0
2020-03-30,128.4600067138672,133.99000549316406,127.5,133.00999450683594,119.3041534423828,21754000,1732.0
2020-03-31,134.99000549316406,135.7100067138672,130.0500030517578,131.1300048828125,117.61788177490234,15746100,1732.0
2020-04-01,127.6999969482422,130.22999572753906,125.5,128.80999755859375,115.53693389892578,12606100,1732.0
2020-04-02,129.1199951171875,134.0,127.22000122070312,133.14999389648438,119.4297332763672,11594500,1732.0
2020-04-03,132.3800048828125,134.7899932861328,131.5800018310547,134.1699981689453,120.34461975097656,10071200,1732.0
2020-04-06,137.00999450683594,140.97000122070312,135.5399932861328,139.75999450683594,125.35865020751952,14994400,6642.0
2020-04-07,139.86000061035156,142.02999877929688,137.25999450683594,137.47999572753906,123.31352996826172,11567100,6642.0
2020-04-08,137.75,144.1300048828125,137.3000030517578,143.25999450683594,128.49794006347656,10758200,6642.0
2020-04-09,144.00999450683594,145.4199981689453,140.27999877929688,141.22999572753906,126.67713928222656,11125400,6642.0
2020-04-13,140.0,141.49000549316406,137.83999633789062,139.77000427246094,125.36758422851562,8153200,13889.0
2020-04-14,145.4199981689453,147.4199981689453,144.0500030517578,146.02999877929688,130.9825439453125,13838000,13889.0
2020-04-15,145.5500030517578,147.91000366210938,143.5399932861328,147.66000366210938,132.44456481933594,11962300,13889.0
2020-04-16,148.30999755859375,150.67999267578125,146.44000244140625,149.6699981689453,134.2474365234375,12181700,13889.0
2020-04-17,151.99000549316406,152.3000030517578,149.60000610351562,152.02000427246094,136.35528564453125,10920000,13889.0
2020-04-20,150.92999267578125,153.0,150.08999633789062,151.6699981689453,136.04136657714844,12226200,15898.0
2020-04-21,150.1199951171875,151.63999938964844,148.57000732421875,149.67999267578125,134.25643920898438,9951100,15898.0
2020-04-22,152.80999755859375,155.0,151.72999572753906,152.99000549316406,137.225341796875,11515600,15898.0
2020-04-23,154.25,157.0,153.6999969482422,155.50999450683594,139.48565673828125,10665000,15898.0
2020-04-24,155.57000732421875,156.3000030517578,153.63999938964844,154.86000061035156,138.90264892578125,8653400,15898.0
2020-04-27,154.80999755859375,156.0500030517578,154.0,154.2899932861328,138.39137268066406,8924000,14899.0
2020-04-28,151.25,153.10000610351562,150.6999969482422,151.38999938964844,135.7902069091797,8558700,14899.0
2020-04-29,151.3800048828125,151.6300048828125,149.16000366210938,150.24000549316406,134.7587127685547,9285200,14899.0
2020-04-30,148.4600067138672,150.42999267578125,147.16000366210938,150.0399932861328,134.57933044433594,14829600,14899.0
2020-05-01,149.6199951171875,149.6699981689453,146.7899932861328,148.2899932861328,133.0096435546875,7309000,14899.0
2020-05-04,148.77000427246094,149.0800018310547,147.08999633789062,148.27000427246094,132.99169921875,7198400,13635.0
2020-05-05,149.0,150.77999877929688,148.63999938964844,149.5,134.09495544433594,6562300,13635.0
2020-05-06,150.0,150.32000732421875,148.0399932861328,148.0800018310547,132.8212890625,6191600,13635.0
2020-05-07,149.3699951171875,149.52999877929688,147.1300048828125,147.58999633789062,132.3817596435547,5570500,13635.0
2020-05-08,148.9199981689453,149.17999267578125,147.88999938964844,148.6999969482422,133.3773956298828,4712100,13635.0
2020-05-11,148.4499969482422,150.10000610351562,148.1199951171875,149.11000061035156,133.7451629638672,5887500,12758.0
2020-05-12,150.10000610351562,150.33999633789062,147.02999877929688,147.13999938964844,131.9781494140625,7039200,12758.0
2020-05-13,146.0800018310547,148.9499969482422,146.00999450683594,147.1300048828125,131.96917724609375,6970500,12758.0
2020-05-14,145.38999938964844,147.75999450683594,144.25999450683594,147.63999938964844,132.42665100097656,6871400,12758.0
2020-05-15,147.8699951171875,150.47999572753906,145.66000366210938,150.44000244140625,134.9381103515625,10340400,12758.0
2020-05-18,152.49000549316406,153.6199951171875,150.4600067138672,150.52000427246094,135.0098876953125,7388400,10130.0
2020-05-19,150.10000610351562,151.10000610351562,148.39999389648438,149.02000427246094,133.66445922851562,6107300,10130.0
2020-05-20,149.75,150.38999938964844,147.27000427246094,147.67999267578125,132.46249389648438,5713400,10130.0
2020-05-21,148.5,148.5,145.82000732421875,146.7100067138672,131.5924835205078,6487300,10130.0
2020-05-22,144.57000732421875,146.2899932861328,144.05999755859375,144.3699951171875,130.39125061035156,6140900,10130.0
2020-05-26,146.19000244140625,146.44000244140625,144.3000030517578,144.55999755859375,130.5627899169922,7072300,8558.0
2020-05-27,144.32000732421875,145.25,143.00999450683594,144.88999938964844,130.8608856201172,7950000,8558.0
2020-05-28,146.02000427246094,148.11000061035156,145.80999755859375,146.97000122070312,132.739501953125,6189600,8558.0
2020-05-29,147.9600067138672,149.35000610351562,145.3300018310547,148.75,134.34713745117188,8504000,8558.0
2020-06-01,147.2899932861328,148.33999633789062,146.00999450683594,147.19000244140625,132.93820190429688,6141800,6810.0
2020-06-02,147.05999755859375,148.35000610351562,146.1199951171875,148.25,133.89556884765625,6078300,6810.0
2020-06-03,148.52000427246094,149.13999938964844,146.4499969482422,148.64999389648438,134.2567901611328,6339500,6810.0
2020-06-04,146.8000030517578,148.3699951171875,145.5800018310547,146.72999572753906,132.52273559570312,8170500,6810.0
2020-06-05,147.69000244140625,149.63999938964844,146.60000610351562,147.3000030517578,133.0375213623047,9725400,6810.0
2020-06-08,145.8800048828125,147.61000061035156,145.74000549316406,146.77000427246094,132.55885314941406,7555600,5987.0
2020-06-09,148.25,149.3300018310547,145.64999389648438,145.9600067138672,131.82730102539062,8247200,5987.0
2020-06-10,146.60000610351562,150.02999877929688,146.60000610351562,147.8000030517578,133.48912048339844,10137100,5987.0
2020-06-11,148.5800018310547,149.1699981689453,140.75,140.8699951171875,127.23015594482422,11913300,5987.0
2020-06-12,142.83999633789062,143.7100067138672,140.27999877929688,142.14999389648438,128.38616943359375,8687400,5987.0
2020-06-15,141.0,142.39999389648438,139.38999938964844,141.25,127.57334899902344,8649600,5370.0
2020-06-16,144.08999633789062,145.4199981689453,142.77000427246094,144.4600067138672,130.47250366210938,7579100,5370.0
2020-06-17,144.89999389648438,145.4199981689453,143.47000122070312,144.02000427246094,130.07510375976562,5100100,5370.0
2020-06-18,142.52000427246094,144.1199951171875,141.8699951171875,143.41000366210938,129.5242156982422,4797400,5370.0
2020-06-19,145.7899932861328,145.8800048828125,143.25,143.8300018310547,129.90354919433594,12206900,5370.0
2020-06-22,143.47000122070312,143.66000366210938,142.02999877929688,143.38999938964844,129.50611877441406,5285600,4455.0
2020-06-23,143.74000549316406,144.0800018310547,142.67999267578125,142.86000061035156,129.02743530273438,5921600,4455.0
2020-06-24,141.49000549316406,142.19000244140625,138.72000122070312,139.82000732421875,126.28182983398438,8211200,4455.0
2020-06-25,140.57000732421875,140.57000732421875,137.5399932861328,139.6699981689453,126.14631652832033,7421200,4455.0
2020-06-26,139.52999877929688,139.60000610351562,137.02000427246094,137.80999755859375,124.4664306640625,12849700,4455.0
2020-06-29,138.74000549316406,139.6999969482422,137.97999572753906,139.0399932861328,125.57732391357422,5309800,6081.0
2020-06-30,139.39999389648438,141.02000427246094,137.83999633789062,140.6300048828125,127.01335144042967,7738300,6081.0
2020-07-01,140.69000244140625,141.38999938964844,140.05999755859375,140.3800048828125,126.78755950927734,6174800,6081.0
2020-07-02,141.25,141.83999633789062,140.3300018310547,140.97000122070312,127.32048034667967,5152200,6081.0
2020-07-06,142.1699981689453,143.77000427246094,141.8800048828125,142.97999572753906,129.13580322265625,6156400,4451.0
2020-07-07,141.38999938964844,143.97000122070312,141.22999572753906,142.85000610351562,129.01841735839844,5622600,4451.0
2020-07-08,142.8699951171875,143.38999938964844,141.6999969482422,143.27000427246094,129.3977508544922,6257400,4451.0
2020-07-09,142.75999450683594,144.42999267578125,140.5800018310547,142.49000549316406,128.69329833984375,5738600,4451.0
2020-07-10,142.75,142.8699951171875,141.42999267578125,142.3699951171875,128.58489990234375,4282400,4451.0
2020-07-13,143.61000061035156,146.63999938964844,143.27999877929688,145.2100067138672,131.14990234375,6951900,5529.0
2020-07-14,145.32000732421875,148.38999938964844,145.25999450683594,147.9199981689453,133.59751892089844,7447100,5529.0
2020-07-15,149.72999572753906,150.2100067138672,148.22999572753906,148.25999450683594,133.9045867919922,8512800,5529.0
2020-07-16,148.67999267578125,149.33999633789062,146.67999267578125,149.25,134.79873657226562,9304700,5529.0
2020-07-17,150.0,150.5800018310547,148.69000244140625,149.35000610351562,134.88905334472656,7441100,5529.0
2020-07-20,150.22999572753906,150.32000732421875,148.42999267578125,149.60000610351562,135.11483764648438,6191500,6666.0
2020-07-21,149.60000610351562,151.6699981689453,149.5,149.74000549316406,135.24127197265625,5575900,6666.0
2020-07-22,149.92999267578125,150.41000366210938,147.85000610351562,150.00999450683594,135.48512268066406,5910200,6666.0
2020-07-23,150.2100067138672,150.85000610351562,149.27999877929688,149.61000061035156,135.12387084960938,6566300,6666.0
2020-07-24,150.5,150.60000610351562,147.02999877929688,148.1199951171875,133.7781219482422,5405900,6666.0
2020-07-27,147.3699951171875,148.9199981689453,146.86000061035156,147.17999267578125,132.9291534423828,5675200,7726.0
2020-07-28,147.39999389648438,147.99000549316406,146.75,146.8300018310547,132.61305236816406,4842200,7726.0
2020-07-29,146.38999938964844,147.47000122070312,146.07000732421875,146.5399932861328,132.3511199951172,4489100,7726.0
2020-07-30,147.44000244140625,147.5,146.13999938964844,146.83999633789062,132.62208557128906,5922500,7726.0
2020-07-31,146.66000366210938,147.4499969482422,143.9600067138672,145.75999450683594,131.6466522216797,8259600,7726.0
2020-08-03,146.38999938964844,147.7899932861328,146.14999389648438,147.35000610351562,133.0826873779297,4078700,8146.0
2020-08-04,146.99000549316406,147.22000122070312,145.82000732421875,147.22000122070312,132.9652862548828,4162200,8146.0
2020-08-05,149.10000610351562,149.30999755859375,147.8000030517578,148.39999389648438,134.03103637695312,5467500,8146.0
2020-08-06,148.39999389648438,149.25,146.5,147.5500030517578,133.26332092285156,4837900,8146.0
2020-08-07,147.50999450683594,148.64999389648438,147.14999389648438,148.60000610351562,134.21168518066406,3635100,8146.0
2020-08-10,148.86000061035156,149.00999450683594,147.72000122070312,148.02999877929688,133.6968536376953,4096600,7799.0
2020-08-11,149.13999938964844,149.22999572753906,146.3699951171875,146.97000122070312,132.739501953125,6388400,7799.0
2020-08-12,147.5399932861328,150.24000549316406,147.49000549316406,149.66000366210938,135.1690216064453,5257300,7799.0
2020-08-13,148.5399932861328,149.19000244140625,147.52999877929688,148.0,133.66978454589844,5155500,7799.0
2020-08-14,147.61000061035156,149.33999633789062,147.5800018310547,148.24000549316406,133.8865203857422,4240200,7799.0
2020-08-17,148.32000732421875,150.22999572753906,148.22999572753906,148.99000549316406,134.56390380859375,4306900,7404.0
2020-08-18,149.25999450683594,150.10000610351562,148.57000732421875,150.08999633789062,135.557373046875,4322600,7404.0
2020-08-19,149.5800018310547,151.5800018310547,149.32000732421875,150.38999938964844,135.82833862304688,7816300,7404.0
2020-08-20,149.75,151.5800018310547,149.5500030517578,151.4199981689453,136.75860595703125,4874700,7404.0
2020-08-21,151.77999877929688,153.64999389648438,150.58999633789062,152.75999450683594,137.96888732910156,6722800,7404.0
2020-08-24,152.74000549316406,152.89999389648438,150.35000610351562,152.14999389648438,138.33253479003906,5387900,6677.0
2020-08-25,152.77999877929688,153.07000732421875,151.5399932861328,152.05999755859375,138.25070190429688,3863500,6677.0
2020-08-26,151.86000061035156,152.64999389648438,150.63999938964844,152.3000030517578,138.4689178466797,8008300,6677.0
2020-08-27,152.4199981689453,153.25999450683594,151.88999938964844,152.97999572753906,139.08718872070312,5575400,6677.0
2020-08-28,152.74000549316406,153.6999969482422,151.89999389648438,153.63999938964844,139.68724060058594,5395700,6677.0
2020-08-31,153.0,154.39999389648438,152.25999450683594,153.41000366210938,139.47811889648438,6362700,6343.0
2020-09-01,153.8699951171875,154.0800018310547,150.07000732421875,151.52000427246094,137.75975036621094,6307700,6343.0
2020-09-02,150.7899932861328,154.3300018310547,149.25,153.8300018310547,139.8599853515625,6881900,6343.0
2020-09-03,154.8300018310547,155.47000122070312,148.3000030517578,149.5500030517578,135.96865844726562,8672800,6343.0
2020-09-04,150.1699981689453,150.9499969482422,147.1300048828125,148.58999633789062,135.09584045410156,7200100,6343.0
2020-09-08,150.25,150.88999938964844,146.89999389648438,147.25999450683594,133.88662719726562,8756800,5705.0
2020-09-09,148.14999389648438,151.10000610351562,148.1199951171875,149.6999969482422,136.1050567626953,6960700,5705.0
2020-09-10,149.25,149.77999877929688,146.52000427246094,146.91000366210938,133.56842041015625,6191800,5705.0
2020-09-11,147.0500030517578,148.52999877929688,146.6300048828125,147.77999877929688,134.35940551757812,3934700,5705.0
2020-09-14,148.1199951171875,149.47000122070312,148.00999450683594,148.35000610351562,134.87765502929688,4375800,4977.0
2020-09-15,149.4499969482422,150.58999633789062,148.52000427246094,148.88999938964844,135.3686065673828,3658800,4977.0
2020-09-16,149.38999938964844,150.05999755859375,148.35000610351562,148.39999389648438,134.923095703125,4323000,4977.0
2020-09-17,148.0399932861328,148.6300048828125,146.0500030517578,147.1699981689453,133.80482482910156,5461400,4977.0
2020-09-18,146.50999450683594,149.64999389648438,146.1999969482422,149.17999267578125,135.63226318359375,12174000,4977.0
2020-09-21,147.5800018310547,147.92999267578125,142.9600067138672,145.10000610351562,131.92276000976562,7574500,5176.0
2020-09-22,144.69000244140625,145.35000610351562,143.72000122070312,144.2100067138672,131.11366271972656,5295900,5176.0
2020-09-23,147.47999572753906,147.5500030517578,144.3800048828125,144.44000244140625,131.32275390625,8784400,5176.0
2020-09-24,144.55999755859375,145.25,143.33999633789062,144.6699981689453,131.5318603515625,5614800,5176.0
2020-09-25,144.0,146.25,143.88999938964844,145.66000366210938,132.43194580078125,5531200,5176.0
2020-09-28,146.72999572753906,148.2899932861328,146.4199981689453,147.11000061035156,133.75025939941406,5843200,4776.0
2020-09-29,147.60000610351562,147.9199981689453,146.05999755859375,147.05999755859375,133.7047882080078,6768600,4776.0
2020-09-30,147.4499969482422,149.72999572753906,146.83999633789062,148.8800048828125,135.35951232910156,8487700,4776.0
2020-10-01,149.30999755859375,149.64999389648438,146.4600067138672,147.32000732421875,133.94119262695312,6457800,4776.0
2020-10-02,146.2100067138672,148.41000366210938,145.8300018310547,146.24000549316406,132.9592742919922,5485600,4776.0
2020-10-05,147.0,148.3800048828125,146.4199981689453,148.22999572753906,134.76849365234375,4992800,4687.0
2020-10-06,148.27999877929688,148.61000061035156,145.8699951171875,146.25999450683594,132.97743225097656,5118200,4687.0
2020-10-07,146.49000549316406,148.22999572753906,145.80999755859375,147.8800048828125,134.45033264160156,5603100,4687.0
2020-10-08,148.5,149.85000610351562,148.0399932861328,148.88999938964844,135.3686065673828,4413500,4687.0
2020-10-09,149.64999389648438,151.47999572753906,149.4499969482422,150.97000122070312,137.25970458984375,5054100,4687.0
2020-10-12,151.60000610351562,153.13999938964844,151.02000427246094,151.83999633789062,138.0507049560547,7273200,4615.0
2020-10-13,149.0,150.1199951171875,147.77000427246094,148.36000061035156,134.88673400878906,11057600,4615.0
2020-10-14,148.82000732421875,149.02999877929688,147.38999938964844,148.10000610351562,134.65036010742188,7706400,4615.0
2020-10-15,147.47999572753906,147.89999389648438,146.3300018310547,147.19000244140625,133.822998046875,5978600,4615.0
2020-10-16,147.60000610351562,148.75999450683594,147.00999450683594,148.10000610351562,134.65036010742188,6097000,4615.0
2020-10-19,148.52999877929688,148.89999389648438,144.1300048828125,144.32000732421875,131.213623046875,7250800,4801.0
2020-10-20,144.66000366210938,145.75,144.1199951171875,144.5500030517578,131.42274475097656,5325400,4801.0
2020-10-21,144.1199951171875,145.33999633789062,143.91000366210938,143.92999267578125,130.85902404785156,5221300,4801.0
2020-10-22,144.16000366210938,145.69000244140625,143.83999633789062,145.0800018310547,131.9046173095703,5279700,4801.0
2020-10-23,145.8800048828125,147.47000122070312,144.35000610351562,145.24000549316406,132.05006408691406,4154400,4801.0
2020-10-26,144.42999267578125,144.77000427246094,142.75,143.97000122070312,130.89540100097656,6929500,5723.0
2020-10-27,143.74000549316406,144.2899932861328,142.9199981689453,143.14999389648438,130.14988708496094,4890100,5723.0
2020-10-28,141.42999267578125,141.97999572753906,138.17999267578125,138.36000061035156,125.79488372802734,8426100,5723.0
2020-10-29,138.0,138.6999969482422,136.0500030517578,137.19000244140625,124.73114013671876,7205400,5723.0
2020-10-30,136.67999267578125,137.5399932861328,133.64999389648438,137.11000061035156,124.65840911865234,7364100,5723.0
2020-11-02,138.97999572753906,139.00999450683594,137.49000549316406,138.69000244140625,126.09491729736328,7088000,6096.0
2020-11-03,140.02000427246094,140.9600067138672,137.77999877929688,138.5,125.92214965820312,6363000,6096.0
2020-11-04,139.49000549316406,142.5399932861328,138.6999969482422,139.39999389648438,126.7404327392578,10263500,6096.0
2020-11-05,140.5500030517578,141.8300018310547,139.25999450683594,139.75999450683594,127.06776428222656,8016200,6096.0
2020-11-06,140.39999389648438,143.19000244140625,139.64999389648438,142.25,129.3316192626953,5942500,6096.0
2020-11-09,148.42999267578125,148.99000549316406,144.9199981689453,146.0800018310547,132.81381225585938,12351600,7204.0
2020-11-10,147.25,148.75,146.25999450683594,148.27999877929688,134.8140106201172,7386500,7204.0
2020-11-11,149.1699981689453,149.1999969482422,146.86000061035156,147.8000030517578,134.37759399414062,6382400,7204.0
2020-11-12,147.61000061035156,148.64999389648438,146.75,148.3000030517578,134.8321990966797,4710300,7204.0
2020-11-13,149.08999633789062,150.41000366210938,148.41000366210938,149.89999389648438,136.28684997558594,5893500,7204.0
2020-11-16,150.9199981689453,151.3000030517578,149.8000030517578,150.85000610351562,137.15060424804688,6266400,8717.0
2020-11-17,150.0,150.6300048828125,149.1199951171875,149.35000610351562,135.78683471679688,7297700,8717.0
2020-11-18,148.8699951171875,149.75999450683594,147.3699951171875,147.3699951171875,133.9866180419922,6661000,8717.0
2020-11-19,147.3000030517578,147.4600067138672,145.58999633789062,147.13999938964844,133.77749633789062,7987700,8717.0
2020-11-20,147.0500030517578,147.94000244140625,146.1300048828125,146.36000061035156,133.068359375,6354900,8717.0
2020-11-23,146.00999450683594,146.00999450683594,143.0399932861328,143.8699951171875,131.7134552001953,7318300,10820.0
2020-11-24,144.0,144.75999450683594,143.61000061035156,143.8699951171875,131.7134552001953,11034800,10820.0
2020-11-25,144.05999755859375,144.1699981689453,142.86000061035156,143.67999267578125,131.53944396972656,7594600,10820.0
2020-11-27,144.5,144.66000366210938,143.22000122070312,144.0,131.83245849609375,3059000,10820.0
2020-11-30,144.22999572753906,144.86000061035156,143.05999755859375,144.67999267578125,132.45498657226562,15663200,11950.0
2020-12-01,146.2899932861328,149.1300048828125,145.86000061035156,147.4499969482422,134.99093627929688,9738200,11950.0
2020-12-02,147.85000610351562,149.7100067138672,147.6999969482422,148.13999938964844,135.6226348876953,7745500,11950.0
2020-12-03,148.0399932861328,149.5800018310547,147.69000244140625,149.0,136.40994262695312,7310500,11950.0
2020-12-04,149.7899932861328,150.30999755859375,149.27000427246094,150.27000427246094,137.57269287109375,6747100,11950.0
2020-12-07,149.35000610351562,149.91000366210938,148.50999450683594,148.97000122070312,136.38246154785156,6634700,14801.0
2020-12-08,150.0,152.13999938964844,149.5500030517578,151.5500030517578,138.7445068359375,8339800,14801.0
2020-12-09,152.8300018310547,153.5,151.75999450683594,153.10000610351562,140.1635284423828,8440100,14801.0
2020-12-10,152.82000732421875,152.97999572753906,151.67999267578125,152.25,139.3853302001953,7392900,14801.0
2020-12-11,151.52999877929688,153.41000366210938,151.22999572753906,152.9499969482422,140.0261688232422,5977400,14801.0
2020-12-14,153.25,153.47999572753906,148.99000549316406,149.07000732421875,136.4740447998047,8547300,17714.0
2020-12-15,150.0,150.75,149.52999877929688,150.57000732421875,137.84732055664062,7612600,17714.0
2020-12-16,150.1999969482422,150.9199981689453,149.5500030517578,149.6699981689453,137.02334594726562,8486100,17714.0
2020-12-17,150.08999633789062,153.88999938964844,149.9600067138672,153.6199951171875,140.6395721435547,9920300,17714.0
2020-12-18,153.64999389648438,155.10000610351562,151.6699981689453,154.50999450683594,141.4543914794922,17137200,17714.0
2020-12-21,152.00999450683594,153.41000366210938,150.0500030517578,153.02000427246094,140.0902862548828,7893400,18866.0
2020-12-22,152.39999389648438,153.89999389648438,151.86000061035156,152.72000122070312,139.81561279296875,4699500,18866.0
2020-12-23,152.8000030517578,153.60000610351562,151.89999389648438,151.94000244140625,139.10153198242188,4607300,18866.0
2020-12-24,151.85000610351562,153.0399932861328,151.82000732421875,152.47000122070312,139.58676147460938,2114900,18866.0
2020-12-28,153.32000732421875,153.8699951171875,152.3000030517578,153.19000244140625,140.2458953857422,3855500,18333.0
2020-12-29,154.11000061035156,154.92999267578125,153.8000030517578,154.13999938964844,141.1156463623047,5212000,18333.0
2020-12-30,154.74000549316406,156.3800048828125,154.60000610351562,156.0500030517578,142.86424255371094,5412800,18333.0
2020-12-31,156.52999877929688,157.66000366210938,155.11000061035156,157.3800048828125,144.0818634033203,5099900,18333.0
2021-01-04,157.24000549316406,157.3800048828125,154.1300048828125,156.5,143.27622985839844,11765900,19650.0
2021-01-05,156.25,158.75999450683594,155.07000732421875,158.33999633789062,144.9607391357422,9602300,19650.0
2021-01-06,157.24000549316406,160.22999572753906,156.72000122070312,159.8300018310547,146.32485961914062,8230100,19650.0
2021-01-07,159.0,161.02999877929688,158.35000610351562,160.3699951171875,146.81922912597656,7747200,19650.0
2021-01-08,160.50999450683594,161.10000610351562,159.8800048828125,160.0399932861328,146.51710510253906,8228900,19650.0
