Date,Open,High,Low,Close,Adj Close,Volume
2018-02-21,153.7100067138672,154.72000122070312,152.02999877929688,152.0399932861328,138.752685546875,8100
2018-02-22,151.97999572753906,153.0800018310547,151.17999267578125,151.5,138.25991821289062,5800
2018-02-23,152.5800018310547,153.6999969482422,152.27000427246094,153.6999969482422,140.2676239013672,5100
2018-02-26,153.8000030517578,156.38999938964844,153.8000030517578,155.91000366210938,142.28451538085938,16200
2018-02-27,155.64999389648438,155.64999389648438,153.27000427246094,153.32000732421875,139.92083740234375,7200
2018-02-28,153.07000732421875,153.07000732421875,150.0,150.05999755859375,136.94573974609375,5100
2018-03-01,148.39999389648438,149.9600067138672,146.64999389648438,147.64999389648438,134.746337890625,5900
2018-03-02,146.97999572753906,150.77999877929688,146.97999572753906,150.4600067138672,137.310791015625,4600
2018-03-05,148.8699951171875,150.9499969482422,148.6699981689453,150.80999755859375,137.63023376464844,7400
2018-03-06,150.72000122070312,151.0,149.14999389648438,149.88999938964844,136.79063415527344,7200
2018-03-07,149.77000427246094,150.42999267578125,149.07000732421875,150.42999267578125,137.28338623046875,4000
2018-03-08,150.6199951171875,151.91000366210938,150.6199951171875,151.69000244140625,138.43328857421875,8900
2018-03-09,152.5800018310547,154.10000610351562,152.30999755859375,154.10000610351562,140.63267517089844,15600
2018-03-12,153.89999389648438,154.75,153.82000732421875,154.55999755859375,141.0524139404297,7900
2018-03-13,155.24000549316406,155.80999755859375,154.02999877929688,154.10000610351562,140.63267517089844,12300
2018-03-14,154.3800048828125,154.60000610351562,153.2100067138672,153.83999633789062,140.3953857421875,13800
2018-03-15,153.5800018310547,153.67999267578125,152.19000244140625,152.27999877929688,138.9717559814453,4600
2018-03-16,152.24000549316406,153.4600067138672,152.24000549316406,153.4600067138672,140.04864501953125,2800
2018-03-19,151.60000610351562,151.60000610351562,149.1999969482422,150.4600067138672,137.310791015625,3100
2018-03-20,150.16000366210938,150.8300018310547,149.02000427246094,149.49000549316406,136.42555236816406,4300
2018-03-21,149.25,151.60000610351562,149.25,150.55999755859375,137.40206909179688,4200
2018-03-22,149.8300018310547,150.49000549316406,147.63999938964844,147.63999938964844,135.21322631835938,26000
2018-03-23,147.60000610351562,147.60000610351562,144.3800048828125,144.3800048828125,132.22763061523438,6200
2018-03-26,145.8000030517578,147.61000061035156,143.60000610351562,146.13999938964844,133.8394775390625,7400
2018-03-27,145.9199981689453,147.0800018310547,145.4600067138672,145.6999969482422,133.43649291992188,3500
2018-03-28,145.44000244140625,147.22999572753906,145.44000244140625,146.41000366210938,134.08673095703125,5300
2018-03-29,146.33999633789062,147.77000427246094,145.86000061035156,147.5399932861328,135.12164306640625,6400
2018-04-02,146.60000610351562,146.60000610351562,141.8000030517578,141.86000061035156,129.919677734375,5900
2018-04-03,143.19000244140625,145.05999755859375,142.61000061035156,145.05999755859375,132.85037231445312,4400
2018-04-04,142.72000122070312,147.3000030517578,142.72000122070312,147.02000427246094,134.64540100097656,7100
2018-04-05,146.8000030517578,147.64999389648438,146.44000244140625,147.05999755859375,134.68202209472656,5200
2018-04-06,145.30999755859375,146.30999755859375,142.7100067138672,143.47000122070312,131.39419555664062,2600
